"","ktitle","title","replyNo","Tdate","Tauthor","author","authorclass","date","rPostNo","authorcredit","text"
"4430",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","shliou","資深會員","2010-05-02 14:00","#55","7","

YK5543 wrote:
站起來承受的壓力不是...(恕刪)

坐姿是腰椎間盤受壓力最大的時候，請看清楚，這是指腰椎間盤的受力喔。沒說膝蓋或其他部位喔。
沒錯，治療很難，還是好好保持維護，並減重與持續適當的運動，加油！"
"4431",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","tamato","資深會員","2010-05-02 15:00","#56","14","這個腰椎間盤突出讓我開兩次刀
從發現到開刀總共去看過兩家醫院
第一間是去萬芳，當時醫生有說如果不影響生活情形，是不建議開刀
第二間是去恩主公（離家近）是症狀嚴重時直接去檢查（核磁共振），然後安排開刀
而開刀後，不知道是醫生功夫好還是我太強，完全感覺不到開刀的位置在那
當時還是家人拿我的手和鏡子給我看位置，我才知道！因為完全不痛！開口大約４公分左右而已
印象中也是第五、六節，而為什麼開兩次呢？
因為第一次是右側已經完全壓住神經造成有點像腰閃到還嚴重，完全無法動作，
甚至於左腳抬不太起來，才去進行手術的，手術結束後，整個症狀就完全消失了
而第二次開刀又是過了幾年後，其實當初左側也是有跑出來，只是非常的微小
所以醫生當下希望用復健的方式，看看會不會縮回去，盡量避免開刀
總歸醫生說的原因結論：第一：體重過重。第二：姿勢不正確。
第三：有些患者先天該部位較為脆弱（醫生還說脆弱程度有可能到打噴涕就有可能破掉）
而已經有這個情形的人，醫生都會交待體重問題、姿勢問題等等的注意事項
也可以去拉拉單摃做些微的改善看看
還有我都是看神經外科，恩主公的那位醫生真的粉親切，到目前我去看別科
遇見他，他都還會認得我！因為我在他那被執刀的兩次！
還會虧我，有沒有還在騎大型重機啊～呵。
而且還是會叮嚀我體重要控制一下喔！"
"4432",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","YK5543","訪客","2010-05-03 12:22","#57","停權中","

shliou wrote:
坐姿是腰椎間盤受壓力...(恕刪)

謝謝回應,我最近才開始做功課,了解不多,其實我也覺得坐姿時,腰間的確有明顯不適的壓力感,我目前的症狀是不會麻,也不會有明顯的痛,也不會半夜痛醒或無法走路,但X光的初判是多處骨剌粗厚,我想我的病因應是過去不當或過度的運動及傷害長年累積下來的...
中西醫都有強調坐姿的重要性,但我不是很確定何為正確的坐姿?中醫曾給我看一篇報導,主要是強調要儘量保持90度坐姿,讓脊椎背部緊貼近90度固定的椅背,不要坐能後傾,太軟,斜靠的坐法,但最近的感受是垂直90度的坐姿,反而會明顯地感覺腰部的不適感(酸),反而是往前稍彎(弓)的坐法較舒適的,但也知道前弓的坐法是不正確的坐姿,很多人都是這樣的習慣坐出毛病的
最近也自己做些心理層面的體驗,越注意問題細節時,會越感覺病痛的存在...反而放鬆時,卻反而不覺得那麼嚴重,也許大家樂觀一點,會減少一點壓力及不適感
還有找到一篇也許較舊的研究,強調的是不要老是躺在床上或減少運動,以為多休息對椎間板脫出有幫助,也就是還是要多做適量的運動...如何保養椎間板, 防止軟體脫出
下面有一些聯結,有一篇94年的文章提到內視鏡手術的高成功率,但又被一位網友反駁....也許現在己進步不少,因為也看到不少肯定內視鏡手術的文章..."
"4433",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","雨水劉","新進會員","2010-06-02 14:20","#58","19952590","這種毛病~唉就是靠運氣吧~運氣好的朋友~就是痛個幾個月~在不知不覺的復建中就讓跑出去的軟骨拉回來~一般來說~都會痛到行走不昜~所以只有要有人介紹那邊有好的鐵打名醫就是去試試~花錢找罪受~但也有不少因為這樣改善了~小弟也因這些毛病花了不少錢~也受了不少的罪~但都未能治根~最後還是選擇了手術~但可能運氣較為不好~手術後些許的不順利~但還好沒有殘廢~還真是不幸中的大幸~休息了許久~目前開刀後約三年~大致上還好~因為之前是去一家診所作門診開刀~名醫呢~~哈~還真是死要錢的名醫~感覺非常的不好~就開的出了狀況還說要買什來吃~要買什來補~真是自已的運氣差~後來朋友也同樣的毛病~去了大醫院手術~不管醫生的口氣還是態度~讓我覺的~唉~當初找大醫院才對~找什名醫~所以還是建議先行作復建~配合些中藥來治療(有些中藥還不錯)~在配合西醫的檢查~在去作最後的選擇~但記得要去大醫院~"
"4434",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","jason_cas","資深會員","2010-06-02 16:13","#59","13","我家也算中醫世家了, 家族裡中醫一隻手還數不完. 而我自己也是椎間盤突出, 所以我常常是這幾位親戚醫生""聯合會診""的試驗品. 我也從中獲的不少資訊, 大概整理一下如下:
1. 開刀可以立刻把突出軟骨切掉, 但問題是復發率高. 也就是說還是會再長出來. 到時又要開刀.
2. 中醫診所裡的拉腰器只是暫時把脊椎骨拉開, 緩解痛苦而已, 沒有辦法根治此病.
3. 你有聽過很多運將椎間盤突出, 但很少聽到貨車司機有這個問題. 因為貨車空間大, 腳可以伸得比較直. 轎車是椎間盤突出的殺手!! 所以開轎車請一定要在腰部放個墊子.
以下是避免或緩解椎間盤突出的保養之道:
1. 拿少許杜仲, 腰果煮水. 水煮開大約十分鐘即可. 天天喝, 有護腰的作用.
2. 沒事就吊單槓, 雙手拉著單槓, 把身體懸空, 這樣跟拉腰器是一樣的作用. 可以讓腰骨拉直.
3. 沒事就按摩環跳穴以及虎口.
4. 萬一閃到腰, 千萬記住盡快到中醫診所要求在尾椎放血. 此時放出來的會是深色的瘀血. 淤血放出來, 腰傷就不會放大. 否則過個一晚上保証你痛到翻都翻不過來.
5. 腰部要常熱敷.
6. 對中醫來講, 腰骨跟腎氣有著很大的關係, 所以可以請可信任的中藥房搓六味地黃丸吃.
7. 要維持腰部肌肉的強度及腰骨的柔軟度.
以上是我現學現賣的."
"4435",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","DP4","資深會員","2010-06-03 08:29","#60","16","

LCC681109 wrote:
前幾天做了MRI核磁...(恕刪)

開刀的確有風險存在
建議多比較其它方法
複健治療"
"4436",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","faro","資深會員","2010-06-03 08:41","#61","6","我有兩個很熟的人...幾年前開了刀..
他們剛開完刀..說比沒開刀前嚴重....然後就復健才慢慢恢復..
目前還是沒有恢復到沒開刀前的程度...就是比之前還糟......他說早知道就不開刀.."
"4437",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","shliou","資深會員","2010-06-03 09:29","#62","7","印象中，椎間盤突出、生髮、減肥、塑身這類的醫療健身電視廣告特別多，代表商機無限，
有這方面困擾的人要多小心....."
"4438",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","YK5543","訪客","2010-06-03 10:32","#63","停權中","自行復建吊單桿是最經濟簡便的,也是中西醫都認同的作法,聽說倒吊也可以,在電腦家找到一種倒立器材不知是否有人用過,請用 BI-2100E 搜尋一下
倒立(吊)或斜倒吊聽說比吊單桿較省力,因為年紀大了,雙手縣空吊單桿會比較吃力,但倒吊沒有器材輔助,似乎又有點危險... "
"4439",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","mutalin","新進會員","2013-04-11 22:06","#64","10","自從坐骨神經痛第二次發作(2012年10月或11月)，連心情都很低落，覺得這樣子的人活著幹嘛，什麼也做不了，有時還真想死。但是到今天我基本痊癒了，覺得應該跟大家分享我的經驗，讓有坐骨神經痛的朋友們少走彎路，花錢花時間做無用的事情，讓更多人免於受坐骨神經痛的折磨。
我跟大家一樣也是一開始不知怎麼辦，就是復健但沒效果，傷時間傷金錢又覺得很低潮。 但是現在我痊癒了，而且不花一分錢(一開始有花蠻多冤枉錢，而且後面復健不花錢但是得花不少時間)。我的症狀雖然醫生說算”輕微”，但我也已經是生不如死了。後來讓我發現原來坐骨神經痛拉筋就可以治，真是老天保佑。
上星期剛好我有一個高中同學也坐骨神經痛發作，知道我快痊癒了還特別來問我。他也是半信半疑，但我推荐他這麼做，他也覺得有效果，不過他實在是太不能忍痛了，很遜，每天只拉10分鐘，而且還只拉痛的那條腿，我跟他說還不如不要拉筋，讓他發作嚴重點，這樣他才會比較有決心。
病史：
第一次發作---2011年年中
症狀：發作前幾天有肌肉跳動，偶爾腳底小腿有刀割感，但不嚴重。發作那天早腰超級酸，整條腿巨痛，幾天後巨痛有稍微消除，但是腰部酸痛感很重，腿也是酸痛加上刀割感。那時在廣州工作，後來就到二沙島的廣東省中醫院二沙島分院復健科(不知是不是叫復健科，反正是復健的那個科) 
第一次發作治療：拍了X光，醫生說脊椎骨感覺沒有問題。就幫我針灸、電療、拉腰。做了一星期是有效果，但是一星期後醫生就說不用去了，大概也就是這樣，以後應該還是會發作，叫我多休息、注意坐姿，可以延緩發作時間，運氣好的話到4、50歲才會再發作。那時我左邊腰部還是有些微酸痛感，腳也偶爾不適。但是既然醫生這麼說了，我也就回家了，後來這些酸痛雖然一直存在，但也都還好，並沒造成太多生活上不方便。
第二次發作---2012年10月或11月，忘了。
症狀：準備教小孩功課，將國中生物、理化、化學課本花了幾個星期看完。自己的椅子沒有靠背，所以整天背就是刻意用力僵在那邊挺直，到接近要看完時下背部及腰部產生酸痛，後來轉變成巨痛，連腳也酸痛。但是一直沒理它，想說可能休息一段時間加上游泳、打球，它自己會好，但沒想到一直沒好。直到12月初受不了了才去看醫生。去了台北市新光醫院看了2個忘記是神經外科還是神經內科的醫生，都說我不嚴重，只是開止痛葯跟肌肉鬆馳劑，如果還是痛就就近到有復健科的診所去復健，平常痛起來叫我不要管它就是了。但是吃了止痛葯跟肌肉鬆馳劑一點用處也沒有，痛起來要人命我也沒法不管它，後來就近新北市三重區的德河聯合診所的復健科做復健。
第二次發作治療：又照了一次X光，也還是說骨頭沒問題，但是症狀顯示應該是坐骨神經痛沒錯。叫我彎腰幹嘛的，我彎腰手指頭只能到小腿中間，說我筋骨很硬，比較不好，軟一點會好一點。又開了止痛葯跟肌肉鬆馳劑給我，還有貼布，但這些葯跟貼布仍然無用。復健方面做了熱敷、電療、拉腰，另外每天做仰臥起坐跟另外的復健操，做了10幾次之後(3張復健卡吧，中間有經過一個過年，所以中斷10幾天)，感覺完全無用，很煩惱，覺得人生變黑白的，有時很想自殺，後來也有動手術的念頭。
開始拉筋：
動機與原因---之後某一天想起醫生開第3張卡時叫我拉拉背筋(很奇怪的姿勢)會好一些。我當時回家試了，但是那個姿勢實際上拉不到什麼，後來我就用彎腰方式拉左邊的腿，大概做了3、4次，每次撐了1~3分鐘左右。說也奇怪，疼痛竟然舒緩，好了快一半，但是坐了一段時間又回到原來的情況，所以那一天晚上就上網查了拉筋跟椎間盤突出有沒有什麼關係。
後來我發現有人提倡拉筋(香港中醫師朱增祥-拉筋、大陸中醫師蕭宏慈-拉筋加拍打)就能治療坐骨神經痛，朱增祥感覺講的還有模有樣，但蕭宏慈好像在瞎扯(拍筋加拍打治百病我感覺是胡說八道)。朱增祥還有出書專門講拉筋，但因為網上資料就很多，我就照著網上資料講的，擺了2張椅子靠著牆，每天10分鐘拉筋，左腿加右腿共20分鐘 (方法我下面有連結，也可以自行上網找) 。
30天(103年2月1日)
前面幾次做感覺差別很大，一下好了一半，覺得很有衝勁，想趕緊治好，後來就加長時間，早晚各一次，每次從10分鐘到15分鐘，又從15分鐘到20分鐘，再來索性從20分鐘加到30分鐘了。但後面進步的幅度卻感覺沒一開始這麼快。讓我覺得有點遲疑
50天(約到3月20日)
拉筋1個月左右，這段期間開始覺得好像遇到瓶頸了，大概20天下來感覺差別都不大，後來到了3月中，便開始加大力度，後來常一條腿拉筋都超過1小時，最高記錄是2小時，到了3月20日左右，果然基本上都快好了，如果久坐不舒服也大概只剩5%~10%的不適吧，基本已經不怎麼影響生活了。後來就又取消早上拉筋，只在晚上洗完澡後拉筋，維持一條腿30分鐘。而此時也有以劈腿做為目標的想法(感覺好玩的想法而已)。
70天(約到4月10日)
到大概50天之後，雖然剩餘的酸痛不怎麼影響生活，但是久坐之後還是左臀上方跟左下背會感覺些微不適，覺得很煩。因此昨天(也就是4月10日)，我就又將左腿拉了2個小時，也稍微有點刻意下壓，而果然拉到左臀上方的酸痛點，非常難受，但還是堅持。到今天(4月11日)基本全好了，久坐也沒啥感覺，這一段時間的拉筋復健，基本應該說已經成功了99%。
心得：
非醫師，故只是我的經驗猜想。坐骨神經痛應該是因為久坐不動筋骨變硬，筋與肌肉粘連收縮造成牽扯或壓迫到神經；不一定絕對與椎間盤突出有關，要不然不會有些人開刀也還是沒好；也要不然不會有些人說有椎間盤突出但是根本沒有病痛。而我觀察身邊有這個症狀的人，幾乎都有筋骨很硬的情形。我想很多人練了瑜珈康復也就是因為筋骨變軟的關係，使得神經不再受到牽扯和壓迫而痊癒的，復健也大致上是這個道理。
注意事項：
1.	拉筋的方法請參照底下連結，不止這個連結，其實網上隨便找都找的到，有些還更詳細，我只是覺得這個網址言簡意晐，另外有足夠的圖，很容易理解。
http://ew0515.pixnet.net/blog/post/30671994-%E6%9C%B1%E5%BC%8F%E6%8B%89%E7%AD%8B%E5%8A%9F%E6%B3%95...%E8%BA%BA%E8%91%97%E6%8B%89%E7%AD%8B..%E8%AE%9A%E5%95%A6! 
2.	拉筋前請先注意自己身體的狀況適不適合拉筋，避免不必要的危險，可參照上面連結的內容。
3.	拉筋是一個走10步退3步的過程，今天拉完，明天還是會跑回去一些，所以要有極大的耐心。
4.	進步幅度在中途會感覺很緩慢，可能會產生懷疑心理，如果是這樣的話，不如說服自己是死馬當活馬醫，反正筋拉開也對身體好些。
5.	最好要穿鞋保護腳跟，我最早都是赤腳拉筋，後來發現腳跟痛超過拉筋痛，害我一直將腳縮回休息，白做了一陣子工。
6.	忍耐疼痛，拉開時會有”剝剝剝”的感覺，很疼痛，尤其拉到痛點時更是超痛，但此時更要撐住，只要痛點拉開之後，以後就基本不再疼痛，如果遇痛縮回，等腿再伸上去，又要過一會兒才會再拉開到剛剛的地方。
7.	拉筋是由下往上(從腿部到腰部)的過程，腿部的痛點是由下往上拉開慢慢消除疼痛，而腰部跟背部因為是在最上面，所以這個部份也是最後才會被拉開，那時才會感覺特別好轉。
8.	有些地方特別難拉，有時運氣不好要花個1~2天。
9.	自然的將腿撐在那邊，即使疼痛也不要去動，這樣要比一直刻意壓腿卻感覺疼痛一直縮回要來的強，但是也更考驗你忍耐疼痛的意志力。
10.	最標準的是膝蓋能伸直下壓(我做了40幾天時才做到)，且腳指指尖是指向前，而不是向歪向旁邊。
11.	熱完流汗後拉筋比較不痛，如果沒有運動的習慣，最好洗完澡之後拉筋，但是跟流汗還是差很多。
12.	有時碰到瓶頸時要將姿勢稍做調整，才又比較好拉，但這方面很難用言語形容，只有你自己拉筋去體會。
13.	拉筋不是要劈腿，我到今天(4月11日)感覺基本痊癒，但是還是沒法劈腿。
14.	如果沒有合適的牆可以拉筋，可以買張拉筋凳吧，但是我查過拉筋凳好像都不便宜，從4、5千到8、9千都有。拉筋凳並不是必要的，不買也沒差。
15.	椅子要找有軟墊的那種，不要用硬椅子，頭部最好要墊枕頭。
16.	我不知道拉筋是不是對每個坐骨神經痛的人都有效(因為坐骨神經痛的原因每個人可能有不同)，且不知對每個人都安全，如果你不知道自己能不能每天持續拉筋，請先去問一下醫生，或先做一下檢查確認一下。
祝大家早日擺脫坐骨神經痛的困擾！
2013年4月11日"
"4440",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","YK5543","訪客","2013-04-11 23:05","#65","停權中","也許坐骨神經痛有很多原因,有些是筋路的問題,有些是脊椎壓迫神經的問題...
是筋路問題有處理筋路的方法,是脊椎壓迫神經也有其處理法
我的問題應該確定是脊椎神經受壓迫導致的,都有照X光,很明顯,西醫直接告訴我一定要開刀
但人的觀念總希望不要動大刀,中醫也不鼓勵,所以只好先挑適合自己的復建法
我現在也是改善不少,作法是坐姿要正,一定要有靠背,不要長時坐著不動,有空就吊吊單槓
不再作劇烈運動,提重物要小心姿勢...總之避免傷害動作,自然會有改善,最重要是持之以恆
這種毛病不是短時間就能完全改善...但真得很嚴重,還是要聽醫師,不要隨便試民俗療法
我最嚴重時是酸麻而己,所以先找中醫看,先吃中藥加復建,停止劇烈運動
如果痛到爬不起來,可能還是要找西醫了...
朱式拉筋法我也有試過,中醫是建議不要強拉,要慢慢來,只要有耐心,對身體還是有好處
而且拉筋也有很多方法,去大醫院復建科,應該都會提供一些復建動作,其實很多就是拉筋..."
"4441",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","mutalin","新進會員","2013-04-12 01:23","#66","10","其實我的感覺，除非是外力引起的，否則脊椎壓迫椎間盤主要也是久坐不動，筋收縮束住肌肉骨頭，加上坐姿不良導致椎間盤受到壓力太大而突出。既然椎間盤突出是無法或很難解決的(也就是讓椎間盤縮回)，那麼倒不如追本溯源將筋骨太硬的問題解決，這樣椎間盤受到的壓力減少，也可解決問題。
不知您的筋骨是否很硬？
我沒到3個月的時間就已經算痊癒了，這樣算不算短時間？不過過程花了不少時間就是。
不是醫生，只是推測，只求交流。
我沒照MRI，仍不知自己有沒有椎間盤突出。那時應該去照一下的，如果有的話，這樣更有底氣現身說法。
總之我靠拉筋治好了坐骨神經痛！無路可走又不願開刀的人可試一試。"
"4442",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","黑肉圓","新進會員","2013-12-17 20:08","#67","47774175","想請問各位大大
我現在也是椎間盤突出的患者！我已經痛3個月了！
我有去照核磁共振！是算蠻嚴重的突出
我也有嘗試復健！針灸！民間的民俗療法但是效果目前也都不大
想問問要是我這個狀況去學瑜伽適合嗎？"
"4443",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","嚴武","進階會員","2014-03-18 16:56","#68","70","

mutalin wrote:
自從坐骨神經痛第二次...(恕刪)

個人也是長期被右側椎間盤突出及左手關節退化所苦，有同事手術2次都沒用，才遵照mutalin作者的方法做了約3週，由原本的晚上痛到睡不著，且走路都難受，至今已有明顯好轉，不過，如同mutalin所言，進3步會退2步，一覺醒來又開始痛，每天中午做了立式拉筋各3分鐘，晚上再做平躺地板的拉筋各10分鐘，雖說過程痛得不得了，但效果還不錯。只是手部關節目前都還拉不直，想請教：
 一、到底晚上要偏那邊側睡比較好?有點苦惱。
 二、不知睡獨立筒床墊會否太軟?
 三、拉筋拉那麼久（2小時)真的比較好嗎?好花時間。
 四、平躺椅子或平躺地板的動作都要做，還是擇一?"
"4444",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","ps5nash","資深會員","2014-06-14 19:38","#69","15","備註
LCC681109 wrote:
前幾天做了MRI核磁...(恕刪)
"
"4445",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","小衡衡","資深會員","2014-06-15 21:48","#70","50637594","作個記號，感覺很多人都為這個事所苦，希望大家都很快好起來。"
"4446",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","G34","新進會員","2014-06-16 16:12","#71","50649589","我本身也是一樣的問題,我完全可以體會樓主的不舒服!我今年的狀況也好多了,主要是靠兩個部分.
1.朱氏拉筋-一種躺著拉開下半身筋的方式,在加上去看復健科會教你其他強化腰部力量的復健姿勢可以有效減緩不適!
2.游泳-這也是我覺得蠻有效的,游完下半身的筋骨也會比較鬆一點,建議游蛙式.
本人2013年在振興醫院光看復建及作復建就花了6千多圓(報稅時統計出來的),還不包含來來回回的車錢跟浪費的時間!後來用了這兩個方式,有效減緩腰部不適.
除了現在左腳膝蓋發炎遲遲未好,但是腰椎突出造成的不適已大大改善."
"4447",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","kecin","資深會員","2014-06-17 17:52","#72","533","

LCC681109 wrote:
前幾天做了MRI核磁...(恕刪)

西醫技術很會小題大作
那種開刀後你姿勢不良或其他因素一樣會再次發生
常推拿  就會復原了
也算是軟骨增生  其實就是肌肉突出一塊而已
推拿讓血液循環順暢  那多出來的肉就會消了"
"4448",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","阿碰仔","一般會員","2014-07-31 23:39","#73","51394930","我也是因為手麻腳麻腰椎疼痛而看了神經外科
經過MRI之後確認頸椎第4,5,6節的椎間盤壓迫神經
醫師說必須開刀否則會有癱瘓的可能
所以已於三週前開刀更換人工椎間盤
但是現在手麻腳麻腰椎疼痛的情形跟未開刀前一樣
回診時有問過醫師是說等手術後過一陣子看看
暫時先吃藥治療
不知這情況能否先看復健科？
請有經驗的大大幫忙解答一下。"
"4449",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","raydar","一般會員","2014-08-01 16:19","#74","130","母親也有這方面的問題
做個記號 感謝大家提供的資訊"
"4450",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","Garystt","資深會員","2014-08-13 15:18","#75","19","每次我家人都叫我開刀..但風險實在不敢擔..慢慢復建..有時會腰酸..總比失敗變半殘來的好..
https://tw.news.yahoo.com/武師椎間盤突出開刀術後癱-控醫疏失-062700558.html
武師椎間盤突出開刀術後癱　控醫疏失
過去在中部地區以太極拳陳式套路，還有能以手掌劈斷鵝卵石，打出名號的武術教練陳國福，出面指控台中慈濟醫院和當時的神經外科主任顏精華醫療疏失，陳國福說，2年前椎間盤突出，進行手術，術後出現下肢無力、疼痛，向執刀的顏精華醫師反映，他卻說手術一切順利，後來痛了10天，2次手術，但因為神經壓迫過久而癱瘓。
陳國福：「整個萎縮，你看大腿，你看連鞋子都勾不起來。」
坐在輪椅上，連穿鞋都吃力，沒辦法久坐，一站起身就要拄著拐杖，很難想像他曾經是精通武術的練家子。
陳國福展現太極拳陳式套路的精髓，但對照過去的自信，現在連復健，深蹲50下就要花上1小時，武術高手癱瘓，控訴醫院、醫師有疏失。
陳國福：「那個醫生還跟我說，手術非常成功，這個不能動，只是麻藥，我痛到連那個護理墊，連那個便盆椅的坐墊，都沒辦法坐在上面上廁所。」
2年前，陳國福因為椎間盤突出，到台中慈濟醫院就診，由當時神經外科主任顏精華操刀，3月12日手術，但術後下肢疼痛、無力，聯絡顏精華醫師，說一切正常，可以辦出院，開始復健。
但情況沒有改善，3月21日後，請院方安排另一位醫師進行第2次手術，發現嚴重血腫。陳國福：「大量的血塊及止血敷料，嚴重壓迫所有脊椎腔室，然後因為釘子打偏，2、3節椎工打裂，殘留骨屑，這些東西一直壓迫在神經，壓了10天。」
陳國福很氣，20年的武術生涯就此打住，過去可以用手掌劈斷鵝卵石、還錄製過太極拳中的擺腳跌岔教學影帶，在中部地區有名號，也教出很多金牌學生，但現在連走路都有困難。
雖然提起刑事和民事訴訟，地檢署依業務過失、重傷害罪，將當時手術的神經外科醫師顏精華起訴，台中慈濟醫院表示，一切交由司法，配合調查，但陳國福不甘心，就算證實有醫療疏失，卻無法讓他重練武術。"
"4451",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","sky20842","新進會員","2014-10-02 11:29","#76","52435098","本來右邊整支腿跟腰痛 現在只剩屁股的地方會有點痛 彎腰會加重一點 本來是連睡覺都覺得痛 常睡-二個小時醒一次 復健和中醫和傳統整復都不見很有力的效果 這樣痛了四五年 真的生不如死 還看了身心科開抗憂鬱藥和安眠藥直到做高頻熱凝療法才好睡一點 我是4-5椎間盤突出
先試高頻熱凝療法 可減少不少痛感 健保給付半年可打一療程二次 如果能切斷你主要痛的地方就不用開刀了 還是會痛可在等個半年或自費在博一次看能不能切斷痛感的神經或開微創的刀吧 不過要自費 我是在為恭紀念醫院作的 應該有很多醫院都有"
"4452",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","Stevehsei","一般會員","2014-10-12 02:05","#77","52592246","也許可以參考這篇吊單槓的好處,來改善腰酸背痛~~~"
"4453",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","jayco","資深會員","2014-10-13 01:21","#78","5","

Stevehsei wrote:
也許可以參考這篇吊單...(恕刪)

mark!mark!"
"4454",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","茶醉癮","資深會員","2015-06-22 20:08","#79","43","請問你最後怎樣了？
我也是腰椎的椎間盤凸出...
有開刀？"
"4455",1286,"腰椎間盤突出治療~","79","2008-09-12 12:15","LCC681109","ccahnh","資深會員","2015-07-16 11:03","#80","30","

LCC681109 wrote:
前幾天做了MRI核...(恕刪)

謝謝這棟樓
我也是下背痛的受害者"
"4456",1287,"當運動完後還要辦事情的話會換內衣褲嗎？","27","2015-07-03 14:21","雅痞","雅痞","資深會員","2015-07-03 14:21","#1","40","因為有時會在中午或下午的時候去運動
帶運動服去辦公室換裝
運動完之後會換回正式服裝，因為還有可能會外出拜訪客戶
換褲子上衣是很方便，但內褲就覺得很麻煩！
可是內褲又溼溼的，不換又怪怪的等下還要上班
不知道大家運動完如果還有事的話會換內褲嗎？"
"4457",1287,"當運動完後還要辦事情的話會換內衣褲嗎？","27","2015-07-03 14:21","雅痞","www00800","資深會員","2015-07-03 14:42","#2","16","建議內衣褲要更換
1.乾掉後會有汗臭味
2.會產生細菌
我只要運動完一定會換(可以的話直接洗澡)
放假在家一天最少換兩次(因為汗腺多容易流汗)
個人蠻注重衛生
參考一下"
"4458",1287,"當運動完後還要辦事情的話會換內衣褲嗎？","27","2015-07-03 14:21","雅痞","winson768","高級會員","2015-07-03 14:46","#3","56489136","個人衛生這種問題有必要問網友？？
能自己想想嗎！！"
"4459",1287,"當運動完後還要辦事情的話會換內衣褲嗎？","27","2015-07-03 14:21","雅痞","二十五","資深會員","2015-07-03 14:58","#4","11","看標題還以為是""運動完還要做愛的話要換衣服嗎""XDDDDDDDDDDDD
要見客戶你也換一下吧..........這是對客戶的基本尊重"
"4460",1287,"當運動完後還要辦事情的話會換內衣褲嗎？","27","2015-07-03 14:21","雅痞","www00800","資深會員","2015-07-03 15:03","#5","16","

二十五 wrote:
看標題還以為是'運...(恕刪)

哈哈哈哈
你沒說我還沒注意看
不過後來我有刪掉了"
"4461",1287,"當運動完後還要辦事情的話會換內衣褲嗎？","27","2015-07-03 14:21","雅痞","gvc90624","資深會員","2015-07-03 16:19","#6","7","

雅痞 wrote:
因為有時會在中午或下...(恕刪)

看成～辦完事要換內褲嗎？～"
"4462",1287,"當運動完後還要辦事情的話會換內衣褲嗎？","27","2015-07-03 14:21","雅痞","leon0813","資深會員","2015-07-03 16:38","#7","56490653","

眼殘+1
看成運動完要辦事的話，會換內衣褲嗎？
想說做愛不換的話，不就懶臭很重！"
"4463",1287,"當運動完後還要辦事情的話會換內衣褲嗎？","27","2015-07-03 14:21","雅痞","newjohnpc","資深會員","2015-07-03 20:04","#8","5","

雅痞 wrote:
因為有時會在中午或下午的時候去運動
帶運動服去辦公室換裝
運動完之後會換回正式服裝，因為還有可能會外出拜訪客戶
換褲子上衣是很方便，但內褲就覺得很麻煩！
可是內褲又溼溼的，不換又怪怪的等下還要上班
不知道大家運動完如果還有事的話會換內褲嗎？

你可以穿緊身運動褲啊... 那種的不用穿內褲(大概吧!!)"
"4464",1287,"當運動完後還要辦事情的話會換內衣褲嗎？","27","2015-07-03 14:21","雅痞","hsu4886","資深會員","2015-07-03 21:00","#9","584","

雅痞 wrote:
因為有時會在中午或...(恕刪)

當然要換啊！
我只要練到腿或是有氧十幾分鐘以上都會滿身汗
而且其實換下來的內褲因為現在夏天悶熱
如果沒透氣悶著的話到了晚上帶回家也很容易臭掉
前面說的慢跑褲不用穿內褲那種很好用！
我現在練腿都會穿慢跑褲
一方面可以拉很高好活動也不怕露出內褲
一方面也沒換內褲的問題"
