"","ktitle","title","replyNo","Tdate","Tauthor","author","authorclass","date","rPostNo","authorcredit","text"
"3749",1743,"【分享】減肥其實也是件很熱血又正面的事","9","2014-12-28 13:44","大隻MOu","leeyy0124","資深會員","2014-12-28 14:11","#2","52","真佩服你每天吃那麼少還有體力去運動
一般正常人真的不建議這樣吃
我還有遇過三餐吃蘋果,連吃一個月的"
"3750",1743,"【分享】減肥其實也是件很熱血又正面的事","9","2014-12-28 13:44","大隻MOu","mobile3803","資深會員","2014-12-28 14:13","#3","39","厲害~~~才1年多而己
80分~~~
若有重訓,有肌肉就100分
年紀愈大,肌肉會一直掉,而且增加肌肉量對減肥也是很有幫助的
不用上健身房,在家也可以作重訓
以你這麼有恆心~~加上現在體脂低
一年多後就...成了猛男了~
大隻MOu wrote:
身上有約 96 kg...(恕刪)

大隻MOu wrote:
身上有約 96 kg...(恕刪)
"
"3751",1743,"【分享】減肥其實也是件很熱血又正面的事","9","2014-12-28 13:44","大隻MOu","wonwonba","資深會員","2014-12-28 14:45","#4","19","

大隻MOu wrote:
身上有約 96 kg...(恕刪)

算起來你一天吃不到一千卡
而你的體型至少每天約兩千卡基代
加上你的運動量
這樣能持續一年多實在很神
就算週六日是不限制的吃
還是很神"
"3752",1743,"【分享】減肥其實也是件很熱血又正面的事","9","2014-12-28 13:44","大隻MOu","ManInTheMirror","進階會員","2014-12-29 19:23","#5","53820072","請問現在的體脂和閣下的身高是？
大隻MOu wrote:
身上有約 96 kg...(恕刪)
"
"3753",1743,"【分享】減肥其實也是件很熱血又正面的事","9","2014-12-28 13:44","大隻MOu","烘焙熊","進階會員","2014-12-29 20:59","#6","13","恭喜 樓主塑身有成！
30多歲還很青春啦！
我40多歲自稱大叔、常被50多歲的朋友「巴頭」，
年紀50幾的大哥，練很兇的人一大堆。"
"3754",1743,"【分享】減肥其實也是件很熱血又正面的事","9","2014-12-28 13:44","大隻MOu","大隻MOu","資深會員","2014-12-29 23:37","#7","24","

leeyy0124 wrote:
真佩服你每天吃那麼少...(恕刪)

可能就一股情傷的意志力吧~~XDDD
mobile3803 wrote:
厲害~~~才1年多而...(恕刪)

最近有開始甩棒鈴,
朋友看是說我上半身好像有變厚,
但因為我飲食還是一樣
要變猛男就有難度了(蛋白質太少)!
wonwonba wrote:
算起來你一天吃不到一...(恕刪)

所以常常很痛苦的餓著肚子睡覺!
ManInTheMirror wrote:
請問現在的體脂和閣下...(恕刪)

嘸災耶~~~~~~~~
我身高大概是178~179,
而從開始到現在只有量體重,
沒量過也不知道去哪量體脂肪,
連體重針在沒電後我也沒量過了,
只不過最近一次去捐血發現,
血壓回到正常標準了!
烘焙熊 wrote:
恭喜 樓主塑身有成！...(恕刪)

還不是都已經被同輩家中的小朋友叫叔叔跟阿伯了......XDDDDD"
"3755",1743,"【分享】減肥其實也是件很熱血又正面的事","9","2014-12-28 13:44","大隻MOu","狄雅辛","高級會員","2014-12-31 03:42","#8","3","你這種方式雖然有減重到，但是你這樣的吃法100%流失了很多肌肉去了，看你身形其實很單薄，因為你一直沒吃到自己的基礎代謝又加上運動，妳也不可能永遠這樣吃吧，一旦你恢復正常飲食後肯定復胖的，因為你的基礎代謝已經下降很多了，所以良心建議你要健康的瘦，挨餓的瘦是最不健康的做法，你身材其實可以更好看的。"
"3756",1743,"【分享】減肥其實也是件很熱血又正面的事","9","2014-12-28 13:44","大隻MOu","大隻MOu","資深會員","2015-01-02 22:13","#9","24","

狄雅辛 wrote:
你這種方式雖然有減重...(恕刪)

我也怕會復胖,
所以除了有氧的跑步之外,
也開始提臀機+甩棒鈴,
就是為了要把肌肉留住,
畢竟我本意就不是要練成猛男,
所以這樣的身形正是我的目標呢"
"3757",1743,"【分享】減肥其實也是件很熱血又正面的事","9","2014-12-28 13:44","大隻MOu","Chensosomen","資深會員","2015-01-07 12:16","#10","14","

大隻MOu wrote:
身上有約 96 kg...(恕刪)

好平均的雕塑曲線，速腹肌小弟就在賣XD
那台是目前運動器材中最快達到流汗跟鍛鍊核心肌群好撇步:D
不過有效還是要靠個人意志了，受小弟一鞠躬!!!"
"3758",1744,"高雄人想學拳擊","2","2013-05-31 22:54","上帝羔羊","上帝羔羊","進階會員","2013-05-31 22:54","#1","14","一直覺得拳擊是很迷人的運動,
一方面健身同時也學到一種武術,
請問高雄哪裡可以學正統拳擊,
我不要健身房的課程,除非是正統
有氧拳擊不是我要的,感恩!"
"3759",1744,"高雄人想學拳擊","2","2013-05-31 22:54","上帝羔羊","喵喵辣媽咪","進階會員","2013-06-07 13:55","#2","5","

上帝羔羊 wrote:
一直覺得拳擊是很迷人...(恕刪)

健身工廠有課程,不知是不是你要的那種
http://www.fitnessfactory.com.tw/index.asp?area=BRANCHES5&SMenu=5&F=4"
"3760",1744,"高雄人想學拳擊","2","2013-05-31 22:54","上帝羔羊","宝嘎","一般會員","2015-01-06 16:36","#3","53918907","你好！我自己是練了十多年的拳擊選手，當然以前也出國比賽過！現在都在健身房當教練，偶而也會去外面教拳擊，如果有興趣想了解可以再私訊我！
這是我的專頁！可以參考～
https://www.facebook.com/newtpec"
"3761",1745,"板上有沒有善心人士練拳擊的","3","2012-09-08 03:21","serio","serio","資深會員","2012-09-08 03:21","#1","6","就發這區好了
板上有沒有善心人士練拳擊的
會特別加強拳或手腕的硬度嗎
例如空手慢慢敲沙包之類的
快速球可以練什麼呢
步法都是怎樣練習的
我一直練沒啥成果
希望夠快速輕盈的移動"
"3762",1745,"板上有沒有善心人士練拳擊的","3","2012-09-08 03:21","serio","珍緣惜福","進階會員","2012-09-20 12:33","#2","2","我的邀請碼V1ZA8
一起賺寶石喔！"
"3763",1745,"板上有沒有善心人士練拳擊的","3","2012-09-08 03:21","serio","激動的靈魂","一般會員","2012-09-20 18:48","#3","95","

前國手給的建議
先看角度是否可以切入.....切入不用大力求快速.....擊中感受是否有擊中阻力的感覺......先求快再求力道...................難怪可以這麼厲害
http://www.youtube.com/watch?v=LVk3tOKjrP8"
"3764",1745,"板上有沒有善心人士練拳擊的","3","2012-09-08 03:21","serio","宝嘎","一般會員","2015-01-06 16:34","#4","53918868","你好！我自己是練了十多年的拳擊選手，當然以前也出國比賽過！現在都在健身房當教練，偶而也會去外面教拳擊，如果有興趣想了解可以再私訊我！
這是我的專頁！可以參考～
https://www.facebook.com/newtpec"
"3765",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","PeanutButter","進階會員","2013-03-25 11:41","#1","6","

最近想學拳擊, 但是, 印象中這個是要很操的運動. 怕應付不來.   想請問,在開始學習之前, 最好需要具備那些基本體能條件? 有沒有年齡限制?   謝謝~~"
"3766",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","鬼州","資深會員","2013-03-25 12:16","#2","102","

PeanutButter wrote:
最近想學拳擊, 但是...(恕刪)

沒有
體能是練出來的,再來就是有心
我練過一陣子,會先要求你跳繩慢慢增強你的體能"
"3767",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","大天空","資深會員","2013-03-25 14:19","#3","45","

PeanutButter wrote:
最好需要具備那些基本體能條件? ...(恕刪)

跑步與跳繩.........."
"3768",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","a86121310a","資深會員","2013-03-25 15:25","#4","20","深蹲15151515151515
"
"3769",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","ululant","資深會員","2013-03-25 15:31","#5","491","

PeanutButter wrote:
最近想學拳擊, 但是...(恕刪)

請收看第一神拳！"
"3770",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","a86121310a","資深會員","2013-03-25 21:46","#6","20","提到第一神拳，那就不能不提這一位
被譽為真人版霍克的Prince Naseem 
不防守的風格，極盡所能的挑釁對手
"
"3771",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","angela000217","資深會員","2013-03-25 22:20","#7","210","

PeanutButter wrote:
最近想學拳擊, 但是...(恕刪)

仰臥起坐
伏地挺身
長跑+衝刺
跳繩
遊泳蝶式
蹲馬步+左右出拳
跳階梯"
"3772",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","weiwillis","一般會員","2013-03-25 22:34","#8","42644571","你好：
學什麼都是從基本學起，
慢慢的鍛鍊，
慢慢的成長，
沒什麼基本條件，
重要是有心，
加油！！"
"3773",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","lydiamomo","資深會員","2013-03-25 23:20","#9","11","

PeanutButter wrote:
最近想學拳擊, 但是...(恕刪)

他只是個運動而已,又不是要上拳擊台跟像拳王阿里那樣的人對打..
只要沒有心血管疾病,都是能玩的啦..
其實我還滿想去學拳擊的...不過沒時間了...哎"
"3774",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","kane.fer","高級會員","2013-03-25 23:33","#10","27","學拳擊好像很刺激(大概是受到""勇者無敵""這部電影影響)
而且又能健身 防身!!"
"3775",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","PeanutButter","進階會員","2013-03-26 00:32","#11","6","

angela000217 wrote:
仰臥起坐伏地挺身長跑...(恕刪)

""遊泳蝶式"" - 是為了什麼 ? 
我平常有跑步, 但是, 大概都是3~14km 左右, 因為時間的關係, 跑一天休一天.  跳繩, 目前只能持續一分鐘最多, 不卡繩. 仰臥起坐, 偶而會做....  
想學拳擊的目的, 真的不是想像阿里一樣可以上台對打, 而是,想在跑步之外找到另一種可以更刺激體能的運動, 又怕身體負荷不了. 畢竟不是年輕人!  (也沒老到不像話啦!)"
"3776",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","angela000217","資深會員","2013-03-26 08:34","#12","210","

PeanutButter wrote:
""遊泳蝶式"" - 是...(恕刪)

整體協調性
跑步10公里都是基本的
還要外加短暫衝刺
特殊訓練還要去沙灘跑步
伏地挺身可不是平面的方式
腳的高地高於前身高度
跳繩要連跳三分鐘不中斷(快速)
空手道，跆拳道，柔道，拳擊，武術項目
沒有對打無法知道練習的成效
對打未必是上台比畫"
"3777",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","鬼州","資深會員","2013-03-26 09:02","#13","102","

PeanutButter wrote:
""遊泳蝶式"" - 是...(恕刪)

不用想這麼多
除非你要進階為選手
否則沒那麼多要練的
去就對了
否則你兩三年後還是在考慮同樣的問題"
"3778",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","chesterhsu","資深會員","2013-03-27 14:38","#14","45","小弟也是這個月剛開始練拳的新人
當然小弟只想要紓壓跟健身
所以除了身體不要有重大病痛之外
我想沒有啥基本條件需求吧
不過既然是運動就分技術跟體能要求
技術就請教練執導吧 腳步移動 站姿 出拳姿勢
體能就很多層面囉
肌力 肌耐力 心肺
每一樣都要練
不過也都不要急 慢慢吃下教練給的菜單就好"
"3779",1746,"請教有學習拳擊的板大 : 基本條件","14","2013-03-25 11:41","PeanutButter","宝嘎","一般會員","2015-01-06 16:31","#15","53918820","你好！我自己是練了十多年的拳擊選手，當然以前也出國比賽過！現在都在健身房當教練，偶而也會去外面教拳擊，如果有興趣想了解可以再私訊我！
這是我的專頁！可以參考～
https://www.facebook.com/newtpec"
"3780",1747,"增重與減脂肪","2","2015-01-02 17:52","陳阿穎","陳阿穎","一般會員","2015-01-02 17:52","#1","5","增重與減脂肪飲食方面似乎有互相衝突
請問增重的話大家跑步一週跑幾次呢?
我是想有空就跑不超過三次為主
因為跑太多我怕增重要吃更多的食物下去
跑步會增加肌耐力嗎?
我是為了增加肌耐力而想跑步的"
"3781",1747,"增重與減脂肪","2","2015-01-02 17:52","陳阿穎","ming052930","資深會員","2015-01-03 08:03","#2","31","增加肌耐力跟做什麼運動無關,而是跟運動的時間長短有關,
減脂跟吃的食物多少無關,而是少油少鹽就行了,去參考拳擊手的飲食吧~"
"3782",1747,"增重與減脂肪","2","2015-01-02 17:52","陳阿穎","Chensosomen","資深會員","2015-01-04 23:27","#3","14","

陳阿穎 wrote:
增重與減脂肪飲食方面...(恕刪)

想增重跟練即耐力是嗎？
很簡單，肌耐力就是三天內至少跑步五千
增重靠練肌力，重新訓每天單一部位每兩天一次囉。"
"3783",1748,"2015新年快樂","4","2015-01-01 00:26","克羅旺來","克羅旺來","資深會員","2015-01-01 00:26","#1","13","新年快樂啊~! 魯蛇小弟懶的去人擠人拍煙火跟拍晨曦~XD
希望各位2015年也能持續健康的健身~!! 快樂快樂~!!"
"3784",1748,"2015新年快樂","4","2015-01-01 00:26","克羅旺來","jerrysceam","資深會員","2015-01-01 00:44","#2","35","

克羅旺來 wrote:
新年快樂啊~! 魯蛇...(恕刪)

明天一早已排定重訓  "
"3785",1748,"2015新年快樂","4","2015-01-01 00:26","克羅旺來","L7老頭","資深會員","2015-01-01 13:21","#3","102","我走出健身房時剛好在摩托車上度過跨年...."
"3786",1748,"2015新年快樂","4","2015-01-01 00:26","克羅旺來","mybossmyhero0313","高級會員","2015-01-02 23:40","#4","53873071","

克羅旺來 wrote:
新年快樂啊~! 魯蛇...(恕刪)

吼~~~~希望自己感情工作順利拉!!!!"
"3787",1748,"2015新年快樂","4","2015-01-01 00:26","克羅旺來","Chensosomen","資深會員","2015-01-03 22:46","#5","14","

克羅旺來 wrote:
新年快樂啊~! 魯蛇...(恕刪)

哎呀，現在偶爾還是要湊個熱鬧擠一下啊，感受現場氣氛跟煙火多重要啊！，嘿嘿 新年快樂囉。"
"3788",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","noelle","資深會員","2014-12-18 10:20","#1","189","
 5種徒勞無功的運動5 Exercises That Are Totally Useless
FYR::oxygenmag.com/5-exercises-that-are-totally-useless/
1. Leg Extension腿屈伸
2. Barbell Upright Row槓鈴立正划船
3. Lying Leg Curl臥式腿彎曲
4. Side Bend側彎
5.  Kipping Pull-Up甩動式的引體向上
Super Swap: 
1.Goblet Squat 持式跨蹲
2 Dumbbell Overhead Press + Shrug 啞鈴上推舉+ 聳肩(????)
3.Romanian Deadlift 羅馬尼亞硬舉
4. Single-Arm Farmer’s Walk 農夫走路
5.Assisted Pull-Up 輔助式引體向上訓練
不知各位看法如何？
第一項腿伸曲常在翹臀運動中看到
我也覺得是做心酸的
原文不是全部看得懂
想知道大家的意見
謝謝"
"3789",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","CP03","訪客","2014-12-18 11:29","#2","停權中","是沒有必要啦,
可以替代動作很多,
但也沒有一定不能做, 
或者做了沒用."
"3790",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","coffee681084","資深會員","2014-12-18 12:07","#3","36","我還真慘
剛開始重訓的時候 
1. Leg Extension腿屈伸
因為剛開始練腿  體重很重 不太趕深蹲 所以用這個機器練了 3~4個月
後來開始練深蹲 練完之後  這個機器根本抬不起來了 所以就沒再用了 
2. Barbell Upright Row槓鈴立正划船
教練跟我說 這是他用過鍛鍊 斜方肌 最好的姿勢 還可以順便鍛鍊 三角肌中束
練了半年 上網查了之後 發現窄握對關節傷害比較大 所以又改成 寬握
最近這一個月 怕同一個動作對肌肉會有記憶性的問題 所以我把這個動作改成 聳肩
目前為止 我還是認為 槓鈴立正划船 對於 斜方肌的刺激 還是比較大 只是因為三角肌部份
除了固定的啞鈴肩推之外.....三角 前 中 後 束
我改用比較小重量 多種姿勢 密集的次數 來鍛鍊 怕一開始就把三角給操壞 所以改成聳肩
結論  這個動作我練了一年  
3. Lying Leg Curl臥式腿彎曲
也是因為一開始基礎不足 這個機器我做了半年 
現在後大腿肌肉 我改用傳統硬舉來代替 結果發現 效果真的差很多
4. Side Bend側彎    這個姿勢我剛開始練腹肌 上網查過了 這個姿勢沒用...所以沒練這招
5. Kipping Pull-Up甩動式的引體向上
一開始就知道 甩上去的 根本沒意義
現在用的是 Assisted Pull-Up 輔助式訓練上肢拉
總的來說 雖然是走了不少冤望路....但是健身就是要不斷的學習咩....
那些機器 再一開始 基礎不足的時候 還是頗有用.....畢竟很多機器就是設計讓人可以
輕鬆的接觸鍛鍊....
不過 沒意義的 動作就比較
尤其是 槓鈴立正划船.....我還練了一年"
"3791",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","菜花龍","資深會員","2014-12-18 14:26","#4","停權中","也沒那麼糟啦！很適合剛開始練，肌力不足，核心還沒訓練好的時侯做。"
"3792",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","cchuang.cchh","高級會員","2014-12-18 17:41","#5","53661830","4. Side Bend側彎
弱弱地說：我有偷偷在練！
十大男女健身者在健身房易犯的小毛病 @ MAXSPORTCENTER 極限體育中心 MAXSPORT.COM.TW  痞客邦 PIXNET
http://maxsportcenter.pixnet.net/blog/post/26632970-%E5%8D%81%E5%A4%A7%E7%94%B7%E5%A5%B3%E5%81%A5%E8%BA%AB%E8%80%85%E5%9C%A8%E5%81%A5%E8%BA%AB%E6%88%BF%E6%98%93%E7%8A%AF%E7%9A%84%E5%B0%8F%E6%AF%9B%E7%97%85
→這個動作是專業的運動員為了強化腰部增進運動表現而設計的
所以腰部的尺寸會增加，來讓身體的穩定度跟整體力量進步
功能性功能性功能性！！（很重要所以講3遍～不要倒過來唸了）
嘴＆手指頭也不能放棄！：P
「榮耀不屬於批評的人，也不屬於那些指責落難勇士，或挑剔別人哪裡該做得更好的人。
榮耀是屬於站在競技場上的勇者，屬於臉上沾滿塵土與血汗而英勇奮戰的人。他有時會犯錯，甚至一錯再錯，畢竟錯誤與缺失在所難免。
但他知道要奮戰不懈，滿腔熱血，全力以赴，投身崇高志業。
他知道最好的結果是功成名就，即使不幸落敗，至少他放膽去做了……」<羅斯福>"
"3793",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","rayneasd","一般會員","2014-12-20 10:47","#6","53684214","我本來核心訓練菜單內也有練 side bend,
不過只用20kg的啞鈴負重而已!
後來改練 windshield wipers 個人覺得效果挺好!"
"3794",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","蔡雨傑","進階會員","2014-12-20 12:36","#7","7","其實這有一個原則可以依循，
1.身體效益來說，機械設備會輸給自由槓。
例如：自由槓深蹲會贏過蹲舉機(除了肌肉效率還有睪固酮分泌量的差異)。
2.動作被設定的越單一，就會輸給越功能動作(多組肌肉群)
例如：Leg Extension 輸給 Goblet Squat
3.利用慣性越大，肌肉就越省力，訓練效能就越低，
例如：Kipping Pull-Up 輸給 Assisted Pull-Up
以上看起來好像是正確的.....事實上是程度需求的不同。
如果是要衝破極限，而且重量非常巨大，
其實這些著重單一肌肉訓練的機器，還是比較有效率的，
因為其他周邊協同用力的肌肉群，並沒有快速跟訓練劑量。
舉例來說：你臥推史密斯100公斤，你的自由槓臥推通常小於100公斤，
當你想挑戰110公斤，就可以利用史密斯來嘗試突破，
也許當你史密斯推到120公斤時，就可以回頭推自由槓推100公斤。
這是因為史密斯扣除了保持平衡的肌群，只需要全力的往上頂，
所以任何動作與機器都有它運用的價值，只取決於你懂不懂它。
再舉個例子
常常有人說Kipping Pull-Up沒有效率.....就深深誤會它了，
如果狀況允許你做Pull-Up，就先Pull-Up，到極限之後，改用Kipping Pull-Up，
做到任何一下Kipping Pull-Up都上不去的時候，跑去做Assisted Pull-Up，
就會變成
(Pull-Up*10+Kipping Pull-Up*5)*6組 最後一組的Kipping Pull-Up不管次數做到上不去為止，
然後再跑去做Assisted Pull-Up，這樣來應該會訓練得很徹底。"
"3795",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","wonwonba","資深會員","2014-12-20 13:48","#8","19","

蔡雨傑 wrote:
其實這有一個原則可以依循，
1.身體效益來說，機械設備會輸給自由槓。
例如：自由槓深蹲會贏過蹲舉機(除了肌肉效率還有睪固酮分泌量的差異)。
2.動作被設定的越單一，就會輸給越功能動作(多組肌肉群)
例如：Leg Extension 輸給 Goblet Squat
3.利用慣性越大，肌肉就越省力，訓練效能就越低，
例如：Kipping Pull-Up 輸給 Assisted Pull-Up
以上看起來好像是正確的.....事實上是程度需求的不同。
如果是要衝破極限，而且重量非常巨大，
其實這些著重單一肌肉訓練的機器，還是比較有效率的，
因為其他周邊協同用力的肌肉群，並沒有快速跟訓練劑量。
舉例來說：你臥推史密斯100公斤，你的自由槓臥推通常小於100公斤，
當你想挑戰110公斤，就可以利用史密斯來嘗試突破，
也許當你史密斯推到120公斤時，就可以回頭推自由槓推100公斤。
這是因為史密斯扣除了保持平衡的肌群，只需要全力的往上頂，
所以任何動作與機器都有它運用的價值，只取決於你懂不懂它。
再舉個例子
常常有人說Kipping Pull-Up沒有效率.....就深深誤會它了，
如果狀況允許你做Pull-Up，就先Pull-Up，到極限之後，改用Kipping Pull-Up，
做到任何一下Kipping Pull-Up都上不去的時候，跑去做Assisted Pull-Up，
就會變成
(Pull-Up*10+Kipping Pull-Up*5)*6組 最後一組的Kipping Pull-Up不管次數做到上不去為止，
然後再跑去做Assisted Pull-Up，這樣來應該會訓練得很徹底。

感覺你說得很有道理
好像是快跑累了就慢跑，慢跑累了就快走，快走累了就散步，散步也沒力了就站著
總比你坐著來的好
是不是這個意思"
"3796",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","ming0418","資深會員","2014-12-20 16:23","#9","39","

蔡雨傑 wrote:
所以任何動作與機器都有它運用的價值，只取決於你懂不懂它。

上面這觀念是正確的
蔡雨傑 wrote:
舉例來說：你臥推史密斯100公斤，你的自由槓臥推通常小於100公斤，
當你想挑戰110公斤，就可以利用史密斯來嘗試突破，
也許當你史密斯推到120公斤時，就可以回頭推自由槓推100公斤。
這是因為史密斯扣除了保持平衡的肌群，只需要全力的往上頂，

但是這個例子不太恰當，史密斯雖扣除了保持平衡的肌群(旋轉袖套)，讓主要肌群專注於發力，但主要肌群成長了，沒一起成長的肌肉回到free weight握推時，還是需要用到阿，這時候拉高強度沒一起成長的不就GG了(容易受傷)
不過史密斯在離心收縮、離心加壓訓練等方法上是個可以利用的(相對較安全)器材"
"3797",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","蔡雨傑","進階會員","2014-12-20 16:53","#10","7","

ming0418 wrote:
上面這觀念是正確的但...(恕刪)

您的疑慮是正確的，使用史密斯所弱化訓練的並不只是rotator cuff的cocontraction，它弱化的是整個身體的cocontraction，如果喪失了這個重要的功能，在free weight時採用overloading時，人應該要整個人跌出臥具上才對，事實上並沒有，實際上史密斯只是減少(弱化)訓練cocontraction muscle,並不會完全的避免使用它們，應該這樣說比較正確，史密斯可以幫助你破關，free weight的重量要小心地慢慢貼近史密斯。
感謝你的指導。"
"3798",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","蔡雨傑","進階會員","2014-12-20 17:03","#11","7","

wonwonba wrote:
感覺你說得很有道理好...(恕刪)

您有抓到核心，如果要刺激成長只能overloading，
唯一能確認overloading的方法就是做到不能再做的那一下，
核心價值就是""力竭""。
這個概念套在有氧是一樣的，
想要增強心肺最有效就是HIIT，
也就是喘到不能再喘的那一刻，
你就訓練到它了。
PS：運動是安全一，以上所說的程度，都要經過解剖適應期之後才能漸進增強。
至於你要怎麼力竭，
就看你選擇了，
力量型、耐力型、增大肌肉型、心肺型、嘶吼型....
各種不同型態的力竭，
都可以自己去配置。"
"3799",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","rayneasd","一般會員","2014-12-21 16:03","#12","53698100","

蔡雨傑 wrote:
您的疑慮是正確的，使...(恕刪)

滿有道理的, 我喜歡你這樣條理清楚的文章,
每個東西都有它的價值, 端看你的選擇跟需求!
不過我還是比較偏向ming0418的說法!
尤其是史密斯這種動作軌跡跟人體實際動作模式有差異的器械,
用free weight做臥推跟深蹲, 跟史密斯器械上還是有些運動軌跡跟姿勢上的差異!
更何況你的例子是突破極限的大重量....!
另外,推, 解剖適應期!"
"3800",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","wonwonba","資深會員","2014-12-21 22:09","#13","19","

蔡雨傑 wrote:
至於你要怎麼力竭，
就看你選擇了，
力量型、耐力型、增大肌肉型、心肺型、嘶吼型....
各種不同型態的力竭，
都可以自己去配置。(恕刪)

可以就這一段再詳細一點解說嗎？
十分感謝，麻煩你了。"
"3801",1749,"fwd:oxygenmag-5種徒勞無功的運動","26","2014-12-18 10:20","noelle","ming0418","資深會員","2014-12-22 12:15","#14","39","

蔡雨傑 wrote:
您有抓到核心，如果要刺激成長只能overloading，
唯一能確認overloading的方法就是做到不能再做的那一下，
核心價值就是""力竭""。
這個概念套在有氧是一樣的，
想要增強心肺最有效就是HIIT，
也就是喘到不能再喘的那一刻，
你就訓練到它了。
PS：運動是安全一，以上所說的程度，都要經過解剖適應期之後才能漸進增強。
至於你要怎麼力竭，
就看你選擇了，
力量型、耐力型、增大肌肉型、心肺型、嘶吼型....
各種不同型態的力竭，
都可以自己去配置。

前言:
阻力訓練到後來，每個人都有每個人的偏好的訓練哲學，這個哲學的基礎不論是建立在「自身感受」、「經驗」、「同儕傳授」，「科學及數據化」、「傳聞」...等都有，但只要是自己喜歡，其實都可以接受。但是個體都有差異性，每套哲學適合自己不一定適合他人，因此在和人分享討論時我都格外小心，會用已經有科學佐證的東西為主，因為這是相對比較""安全""的應用到不同個體的作法
因為中午了，槓鈴老師約我吃飯，所以晚點再補完
先說結論:
1.overload(超負荷)的價值不在於力竭，在於超補償理論
2.力竭也不能當成訓練當下的唯一目的，頂多是一個幫助判斷負荷重量與強度關係的手法
3.肌肉的力竭只有兩種:神經性力竭、代謝性力竭，在實務上就是意志力想做，卻無法做到即是力竭
吃飽飯了，繼續補完..
肌肉會有適應性(muscle adaptation)，適應性來自於肌力的成長，這成長是神經發展或者肌纖維肥大造成，而超負荷訓練法是在適應性的高峰期，加重訓練強度突破適應性而達到肌力*的成長。但是這超負荷打破肌肉適應性的原則，和力竭完全沒有直接關係。
首先，版上有人可以很準確的說:我每組動作都一定有力竭嗎? 還是說做到好酸無法忍受就放下，然後說自己力竭呢?
力竭(fatigue)就是無法在意志上控制目標肌肉再一次完整收縮，訓練時力竭只是一個判斷負荷與強度的手法，例如握推100kg到第七下的過程，整個動作就會走樣，無法獨立完成必須有人補，可以判斷出100KG是6RM的重量，自己即明白推六下就會力竭而無力完成第七下，用意在讓自己注意訓練強度的安排，不代表訓練過程要組組力竭，組組力竭一來訓練品質難控制，二來對中樞神經衝擊也大，還有容易造成過度訓練。
不知不覺三點半了...槓鈴老師找我練硬舉，我先回家練習了，邊上班邊上01有點不方便，抱歉 "
