"","ktitle","title","replyNo","Tdate","Tauthor","author","authorclass","date","rPostNo","authorcredit","text"
"4351",319,"滾輪幾個問題~","2","2017-04-29 20:08","akum","sheauren","進階會員","2017-04-29 20:22","#2","64188869","我體脂比你高很多才對
之前滾輪也是一次滾10下 隔天開始痠痛超嚴重 然後兩三天才恢復
之後又重新滾 還是回到原點
後來數量有上去 一開始很辛苦還是慢慢做 之後身體就慢慢適應了
然後到早晚20下也還好
不過後來因為手腕的用力點不好 手腕有點受傷 又休息一段時間 
現在做的是後就盡量住意手的部分"
"4352",319,"滾輪幾個問題~","2","2017-04-29 20:08","akum","levis801024","進階會員","2017-04-29 20:32","#3","1","正常哦，你的身體還沒習慣，數量可以慢慢加上去，初期可以做少量多組讓身體
去適應我當初也是抱著加減滾的心態，每天大概都一次滾25下或30下
有時候累了就不滾然後大概滾3個月的30下開始有腹肌的型出來了，之後覺得有成就感想
讓形狀更明顯現在滾半年了一次都滾50下做2組，型狀是更明顯了
可是肚子脂肪太多不然其實可以更大  PS:我體脂大概21左右"
"4353",320,"C3fit Bonaqua動感亞洲越野跑步系列賽最終站挑戰西貢！","0","2017-04-28 16:15","ActionAsia","ActionAsia","新進會員","2017-04-28 16:15","#1","64178167","C3fit Bonaqua動感亞洲越野跑步系列賽繼淺水灣和愉景灣後，即將來到尾站——越野跑聖地西貢！ 本次比賽將於5月6日（週六）舉行，將帶領參賽者欣賞主道之外的美麗風景，挑戰西貢，超越自我！
比賽現已接受報名，喜愛跑步的健兒切勿錯過機會！
活動名稱：	C3fit Bonaqua動感亞洲越野跑步系列賽 – 西貢站
日期：	2017年5月6日 （周六）
開始時間：	上午8點
地點：	香港西貢北潭涌
賽程：	12公里
賽事類別:	越野跑
比賽詳情及報名方法請參閱動感亞洲網址：
http://www.actionasiaevents.com/our-events/upcoming-events/2017sprintsaikung/overview.html"
"4354",321,"清晨練功.噪音擾人.","3","2017-04-25 11:54","老何2738","老何2738","資深會員","2017-04-25 11:54","#1","176","在公園.校園做晨間運動的民眾很多.
各種活動筋骨的運動之中.大都有益身體健康.
不過.有一些發出聲響的運動.如吼功.拍手功.
在清晨寂靜之中.的確會擾人安寧.吵人睡眠.
這種大清早在公園中叫喊.拍打聲.
音量之大.足以吵到別人.的確不妥.
有住戶被吵到說:[被搞得產生幻聽.幻覺].
還有人說:[被吵得快要起笑了].
有專家建議.清晨運動.應以筋骨伸展的體操為佳.
活動的時間.一般以15至30分鐘為宜.
至於吼功.拍手功.不但會擾人安寧.吵人睡眠.
而且沒有專人指導.恐怕傷到喉嚨或傷害到身體.
所以有時候.清晨運動的人士.應該自我約束一下.
練功時要避免發出大聲響.才不會妨害他人的作息.
2011/10/24"
"4355",321,"清晨練功.噪音擾人.","3","2017-04-25 11:54","老何2738","pippenyen","資深會員","2017-04-25 13:01","#2","19","以前在大學宿舍，早晨五點就有民眾拍手功，真的不堪其擾。"
"4356",321,"清晨練功.噪音擾人.","3","2017-04-25 11:54","老何2738","leecheelin","資深會員","2017-04-25 21:32","#3","116","挪威的森林裡
渡邊的室友突擊隊
也是一大早開收音做早操
還不自覺的上下跳動
讓渡邊沒辦法睡覺"
"4357",321,"清晨練功.噪音擾人.","3","2017-04-25 11:54","老何2738","Julian.T","資深會員","2017-04-28 13:44","#4","10","買一種綠色的耳塞，還不錯用，我買了第三種，這種比3M的還好用。
因為我們家對面每天5~6點，就有人起來念經，念不夠還用唱的，後來在網路上找到人家推薦這種，應該很好找，大概就這個牌子是綠色的，軟軟的，轉一轉塞到耳朵裡面，他會慢慢再變大。"
"4358",322,"詢問台中市何處有在教詠春拳","0","2017-04-27 20:03","joachen","joachen","一般會員","2017-04-27 20:03","#1","1","是否有靠近太平區、東區這附近是否有人在教學詠春拳呢??
麻煩在私訊我，感謝"
"4359",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","leejunlin","一般會員","2017-04-21 10:28","#1","2","小弟，年初調回到台中上班~~~
之前在台北上班時，每週3次10K左右路跑(晚上河濱，清涼而且人多)
調回台中後在沙鹿(自強路附近)，有跑了幾次感覺一個人晚上路跑好恐怖，又常有霧霾
早上跑的話，太陽出來叫見光死了(PS熱的話，就跑不下去了)~~!
想說回歸游泳練自由式(都是拿大的划手板)，可游2000以上，
為了瘦身，最近都操一下3000，大約1小時5分上下~~
控制飲食的話，年紀三十幾了，多少還是有點控制不住
想瘦身，請問一下，要跑步還是游泳好呢~~~
下腹有點大了~~OH MY GOD"
"4360",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","pein li","高級會員","2017-04-21 12:19","#2","7","推薦游泳不熱又全身運動配件不用買太多又比較不會受傷
leejunlin wrote:
小弟，年初調回到台中...(恕刪)
"
"4361",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","EG120431","資深會員","2017-04-21 13:41","#3","27","我覺得只要持之以恆,慢跑跟游泳均是減重的好運動!但要配合飲食!
我10幾年前減重17KG/3個月游泳 30分内1000M   現在没有覆胖...
1年前開始慢跑,毎月約60K 到現在没有減輕(没有控制飲食,正常吃)也没胖
為了吃才慢跑的!"
"4362",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","螢一","資深會員","2017-04-21 16:30","#4","64097134","游泳是不錯 ，不過要有定運動目標比較好，不然大部份都是泡水。最近游泳雖然配件少，但每次游泳都有入場費也是不小的開銷
pein li wrote:
推薦游泳不熱又全身運...(恕刪)
"
"4363",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","真的很省","資深會員","2017-04-23 12:49","#5","16","3000跑一小時多就操一下,那是慢跑吧,看看能不能跑到30分鐘內比較有效果,前馬總統表示,男姓跑3000公尺標准14分鐘內,不滿意"
"4364",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","gaga64614","高級會員","2017-04-23 14:21","#6","2","跑步一小時，心跳每分130下
游泳一小時，心跳每分130下
我覺得游泳的瘦身效果好，因為用到的肌肉群比較多比較大
但是要能用心跳每分130下去游一小時的難度會比慢跑高
游泳3000m/65分心跳有沒有130下就因人而異了，沒有的話，要催落去"
"4365",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","chengbin","資深會員","2017-04-23 18:06","#7","6","我覺得能一直維持就好，沒有什麼比較快，只有什麼能撐比較久"
"4366",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","戰鋅","新進會員","2017-04-23 19:20","#8","64117042","您可以兩種運動搭配著做啊~
讓腳的負擔比較不會那麼大
最主要的還是要搭配飲食控制才能真的瘦下來啊"
"4367",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","jackiechiu","資深會員","2017-04-23 20:12","#9","8","

leejunlin wrote:
小弟，年初調回到台...(恕刪)

只要願意動,飲食均衡,怎樣的運動都好
推薦跑步   有空閒就游泳!!"
"4368",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","ycchengr","高級會員","2017-04-23 23:03","#10","11","

真的很省 wrote:
3000跑一小時多就...(恕刪)
他講的三千是游泳吧..."
"4369",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","leejunlin","一般會員","2017-04-24 00:52","#11","2","小弟是3000m游泳大約1小時5-10分
跑步的話10k約1小時上下，
因工作需要輪班，所以有時時差調不過來！
會懶懶的，這次休4天，游了3天，本來要跑步，結果都下雨！
月底半馬都不知道跑不跑的完！（ps.快1個月沒跑了）"
"4370",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","jiuai911","新進會員","2017-04-25 19:29","#12","64141271","持之以恆最有用啦
但據說游泳可消耗熱量更多就是了@@"
"4371",323,"跑步?游泳?哪個瘦身比較有用呢","12","2017-04-21 10:28","leejunlin","leejunlin","一般會員","2017-04-26 23:02","#13","2","恩恩~~~
今天加速一點了，3000m在1小時1分達成，
看來要靠自由式減肥有難度了，
最近也想練碟式(ps勉強可以碟的起來~~)
如果改成2000m自由式+1000m蛙蝶混合(50蛙+50蝶)
這樣會不會對減肥比較有功率呢~~~
台中還有哪有50m泳池可以推的呢~~"
"4372",324,"韌帶受傷後的復健之路","1","2017-04-25 10:16","王偉勤","王偉勤","一般會員","2017-04-25 10:16","#1","5","前一陣子腳部韌帶受傷有些許嚴重，導致一陣子不能夠出外運動，原本最愛的路跑也只好被迫放棄，直到最近醫生說我已經可以慢慢開始復健，所以想說開始從健走當作復健並慢慢練習肺活量，但是像之前路跑都習慣使用Nike+跟Runkeeper這類，可是這些走路用就無法記錄復健步數，是想有推薦可使用的APP嗎？"
"4373",324,"韌帶受傷後的復健之路","1","2017-04-25 10:16","王偉勤","stevegg","一般會員","2017-04-26 15:19","#2","126","韌帶受傷真的是運動員們害怕的傷害之一，版主真的要努力復健，該休息還是要多休息，如果說要計步的話，我是之前有使用過QWalker計步器，累積到一定步數還能夠兌換一些優惠券，剛好現在復健就拿來換一些優惠囉~
祝版主早日康復^^"
"4374",325,"BODYPUMP 課程的課後分享","1","2017-03-31 13:38","小聖8845","小聖8845","新進會員","2017-03-31 13:38","#1","63849536","Dear 大大們
最近有看到 BODYPUMP 的課程, 也去觀摩. 請問有大大們去上過 BODYPUMP的, 可以給課後分享嗎?  
感謝唷~~~"
"4375",325,"BODYPUMP 課程的課後分享","1","2017-03-31 13:38","小聖8845","sawadee","新進會員","2017-04-26 11:44","#2","64148675","我每週固定會去上bodypump課程，就是槓鈴有氧訓練，會練到二頭肌、三頭肌、下半身、核心（腹部和背部都會）。
有基本的硬舉、硬拉、上舉動作，重量輕組數多，是有氧運動。如果老師帶的好可以動作正確節奏明確有效訓練，我是在桃園上課的，是我最喜歡的有氧運動～"
"4376",326,"全中運／跆拳道爭議改判 南投團本部：黑箱作業","0","2017-04-25 13:45","陽春麵101","陽春麵101","資深會員","2017-04-25 13:45","#1","33","以下為南投縣代表團團本部，申訴內容：
1.查本(106)年全國中等學校運動會競賽規程第14條第一項略以，各項競賽種類之國際規則有規定者，依該規定辦理。爰依世界跆拳道聯盟競賽規則第21條第7~9項相關規定，(7)陪審的決議為最終的裁決，比賽中更進一步的申訴或比賽結束後的申訴將不予接受；(8)若計分系統錯誤…，一旦裁判人員離開競賽場地，將不得要求檢視或更改結果；(9)若申訴成功，競賽管理委員會將在比賽當日結束後進行調查，必要時將對該裁判人員進行懲戒。
2.次查世界跆拳道聯盟競賽規則之競賽管理委員(CSB)成員2.3任務：競賽管理委員會應協助技術代表處理競賽事務與相關技術的問題，以確保競賽得以順利進行。競賽管理委員會主要負責評估審核陪審與裁判人員的表現。競賽管理委員於競賽過程中亦應兼任臨時制裁委員會以處理關於管理競賽方面的事務。上開規定並未賦予技術委員更改判決之權力，惟技術委員違背職務逕自更改判決，造成本縣延和國中許程傑選手權益喪失，有違運動家精神。
3.第3回合比賽中對方舉牌申訴，惟按競賽規定需於5秒內提出，對手已超過規定時間15秒才提出，經陪審受理審視錄像後遭陪審駁回，依規定第3回合比賽結果雙方平手，直接進入第4回合黃金得分點賽制(雙方同意前3回合比賽結果)，第4回由本縣選手勝出並經判決確定，大會亦公布由我方進入冠亞軍賽，本縣選手已熱身備戰，惟經過1個多小時大會廣播請雙方教練上台，經技術委員決議更改判決，此判決違反競賽規則，本縣選手教練依競賽規則提出抗議，大會完全不予接受申訴，亦不給予教練表達的機會，本縣代表團擬向106年全國中等學校運動會運動競賽小組提出上訴，確保本縣選手之權益。
4.本案被申訴者為新北市籍選手，依規相關縣市技術委員必須迴避，惟新北市羅新明技術委員主導判決，並指示新北市教練無須提交申訴書直接改判新北市選手獲勝，明顯偏袒新北市選手，違反利益迴避原則，經裁判長裁示仍須提交申訴書後始得受理新北市申訴，經本縣教練提出申訴，大會引用舊規則作為對打依據，以模糊規則做為搪塞理由，草率推翻本縣之申訴。
5.為求公平公正並維護本縣選手之權益，敬請大會運動競賽小組給予合理答覆。
底下是這次爭議新聞的連結...
https://udn.com/news/story/7005/2422351?from=udn-hotnews_ch2
==============================================================
台灣為何沒有專業的體育競技法庭可以決斷這些爭議呢?!
對規則的漠視,傷害的是運動的發展和選手的生計與權益..."
"4377",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","雅痞","資深會員","2008-05-21 16:19","#1","40","最近想到高雄的游泳池去游看看…
上網是有找到很多啦！可是我最擔心的是水質的問題！
還有我希望可以比較可以好好的游的那種…因為有時候游泳池會變成戲水池…
最好有那種可以直游的那種是比較好的…我應該都是平常日去游！
假日會比較少…有人可以推薦一下嗎？"
"4378",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","阿泥1852","資深會員","2008-05-21 16:25","#2","3","南區焚化爐游泳池
冬天還有溫水喔
用燒垃圾來加熱"
"4379",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","ccyaxyz","資深會員","2008-05-21 16:27","#3","190","金典樓上的健身房 直接去說你要體驗 就可以游了 不過機會只有一次XD"
"4380",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","雅痞","資深會員","2008-05-21 16:34","#4","40","

阿泥1852 wrote:
南區焚化爐游泳池冬天...(恕刪)

請問這是否只有附近居民才可以進去？"
"4381",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","addifish","一般會員","2008-05-23 07:57","#5","6262304","不是的，任何人都可以。
不過附近居民免費，其他的要錢。"
"4382",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","阿泥1852","資深會員","2008-05-23 16:01","#6","3","

雅痞 wrote:
請問這是否只有...(恕刪)

附近居民和小港地區工作的都可免費
其他就要收費
不過記得幾十塊而已"
"4383",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","博翔","新進會員","2008-05-23 16:40","#7","6270391","高雄第一科大裡面有游泳池，還不錯游，水質也蠻乾淨的!!"
"4384",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","Claire527","一般會員","2008-05-23 16:55","#8","5","推薦大地遊泳池，位於民族路及裕誠路交叉口
場地寬廣、乾淨明亮、直泳道很多~
另外有5米池共2水道，但偶爾會遇到小朋友訓練班 & 潛水訓練班
假日下午&晚上人潮較多，建議平日去
晨泳人最少~讚!!"
"4385",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","Proctor","資深會員","2008-05-23 17:40","#9","253","長青村游泳池啊
在鼎中路附近
文澡語文學院這邊
很多文澡妹都去那邊游
大地也很多但人太多了
==============================================================
　游泳池名稱：長青村游泳池
　票　　價：○成人 ($200)　○兒童 ($100)
　地　　點：高雄市三民區路頂和街76號
　　　　
　環境設備：三溫暖、水療spa、旋轉塑身中藥池、香精按摩池、大型兒童遊樂設備...等
　環境清潔：1 極好
==============================================================
游泳池名稱：藍色公路氧身都會館
　票　　價：230元入場券
　　　　　目前泳票聽說在促銷中(買20張送10張.30張2600元)之前是10張1000元
　地　　點：高雄市苓雅區憲政路151號
　環境設備：標準游泳池，約30幾種不同水療設施、親子互動遊戲機、滑水道、紅外線烤箱、蒸氣室、健身房、會員專屬休息室、日本料理餐廳、卡拉ok室。停車方便，約300坪。
　環境清潔：1 極好 2 好 3 普通 [１]
最難忘經驗：沒有吧
　　　　　　不過去那邊感覺身心靈都放鬆哩
================================================================
大地潛水俱樂部}--其實是游泳池
只是不在市中心 ，在裕誠路跟民族路交叉口
民族大樂過去下一條T字交叉口
地址：高雄市民族一路509巷8號
十分好找(因為很大)，就在民族路旁的一個公園旁邊
設備算是目前我游過最好的
價錢也算合理
(如果你說市中心是在火車站附近，那應該是沒有室內的，大地算是離市中心最近且最好的)
游泳池有：
spa一大區
男女分開的熱水池跟一個超冰的冰水池
有兩道5公尺深的水道
2道有鏡子的淺水道
一區3水道的教學區
跟4道(有點忘記)的沒鏡子的水道
還有一個分開的兒童區(有溜滑梯跟投籃的遊戲區)
蒸氣室兩間：一間普通一間藥草
烤箱一間
除了游泳池，還有健身房跟舞蹈教室(在2樓)
日票：
游泳池 大人$150 兒童$80(不確定) 
超過90公分的小孩$50 沒超過90公分小孩不用錢
健身房 $180
(他們有80元的優待券，如果你想試試可以去找，其實我也可以給你，我有百來張)
月票：
游泳池 十格卡可用十次$1000(有冬季月票，好像3個月$3000)
健身房 十格卡可用十次$1200
舞蹈教室 50堂課$4500
會員：
vip會員$12000，可使用健身房跟游泳池一年(休息時間也可用)
非vip會員$10000，只能使用游泳池
健身房會員$8000(不確定)，只能使用健身房
而且游泳池會員有專用的櫃，洗澡間也很大間
會員入會會有送一個毛巾，一個泳帽，一個會員的袋子(還不錯)
而且會員卡還有一次轉讓機會(轉給別人)，跟兩次暫停機會(每次可停用半年)
營業時間：
早上5：30~晚上10：30
中午清場時間：
早上11：50~中午12：30
會員中午清場時間可使用，而且晚上可以用到十一點
大地也有在教小朋友游泳跟潛水
晚上7：30到8點多或9點是小朋友時間(超厲害的，好像是國小游泳隊)
他們會佔用一道鏡子跟一道深水
想學潛水也可找他們，偶爾還會有救生員訓練
給你電話你去問問(07)3465688
==============================================================
游泳池名稱：南和游泳池
　票　　價：○成人 ($250)　○兒童 ($180) ○幼兒票60元(90公分以下)
　地　　點：高雄市苓雅區中正二路45 號（大統和平店對面）
　環境設備：1.兒童戲水區2.日式湯泉風呂3.三溫暖養生區4.衝擊按摩區5.氣泡按摩區6.芳香草本浴7.德國進口KURHAUS 先進SPA水療機
　環境清潔： 2 
最難忘經驗：呵呵，看過游到泳褲掉的，笑死我了
==============================================================
【游泳池名稱】： 海洋巨蛋溫水游泳池【鳳凰喜凱亞渡假區】 
【票　　價】： ◎成人：日幣2000元（台幣約700元） ◎兒童：日幣1000元（台幣約350元） 
【地　　點】：880-8545，日本國九州宮崎縣宮崎市山崎町濱山 
【電　　話】：002-81-985-21-1177 
【網　　址】：www.seagaia.co.jp 
【時　　間】：10:00～17:00 
【環境設備】：按摩室、SPA池、沖擊泉、烤箱、有溫水、標準池、兒童池等等均有！ 
【環境清潔】：1 
【最難忘經驗】： 
去年去的時候，真的是嚇一跳 
感覺好像鄉巴佬進城市一樣。 
真的無法想像居然可以把整個巨蛋搞成這樣， 
日本人果然想像力豐富…… 
其中比較好笑的是，我跟幾個台灣朋友一起去的， 
重點是大家都是第一次去那邊， 
每個人進入巨蛋的第一個表情就是張大嘴巴，呆瞪眼一直看著 
大家能想像將近10個人都是同一個表情又站在門口處， 
那真的超級尷尬……… 
可以感覺到一堆人在看我們一副好笑的樣子，
都不太好意思說我們是台灣人！
其他的倒是還好，反正就一窩蜂跑去玩就對了！
【介 紹】： 
海洋巨蛋全長300公尺、寬100公尺、高38公尺，是吉尼斯紀錄認可的世界最大的室內水上樂園。 
館內室溫一年四季維持攝氏30度。 
盪漾的微波拍打著雪白的沙灘，讓您一踏入館內就身處四季常夏的樂園。 
人造海洋「GREAT BANK」能造出人造海浪，可以欣賞沖浪秀表演，也可以挑戰浮浪板。 
這裡充滿了與真正海洋別有風味的樂趣。 
溫水泳池分布在館內各處，有兒童泳池、流動泳池，還有3種刺激的滑水梯等，在戲水之時人們彷彿都能回到童年時光。 
館內有可以挑戰流行泳裝的租賃店，還有提供飲料、快餐、小吃、及能品嘗到宮崎鄉土風味的餐廳。 
您也換上泳裝，忘卻時光的流逝，度過快樂的一天吧！ 
海洋巨蛋俱樂部加盟飯店透過海洋巨蛋與宮崎市內的飯店的相互合作，為您提供舒適的住宿服務。 
提供宮崎的各種資訊。介紹體驗製作土俑以及陶藝、押花等娛興活動，同時也介紹各觀光景點，向您推薦深具魅力的宮崎。（海洋巨蛋二樓） 
在設施內外還為您準備了保齡球館(鳳凰保齡球館) 、健身俱樂部(海洋俱樂部) 、喜凱亞網球俱樂部、一葉健身房、一葉海岸等娛樂設施。 
==============================================================
高雄市中區焚化爐回饋溫水游泳池
一堆人根本沒辦法游
拿身份證住在三民區的門票只要2元"
"4386",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","addifish","一般會員","2008-05-30 14:01","#10","6376179","

阿泥1852 wrote:
附近居民和小港地區工...(恕刪)

現在已經不可以用工作證了！
博翔 wrote:
高雄第一科大裡面有游...(恕刪)

水質很乾淨，不錯喔！"
"4387",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","木村","進階會員","2008-05-30 14:16","#11","5","

Claire527 wrote:
推薦大地遊泳池，位於...(恕刪)

小弟也推薦大地.......由其是那5米泳池...."
"4388",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","你的微笑","新進會員","2008-05-30 16:28","#12","6378464","自由養生游泳池和大地游泳池這二間都不錯"
"4389",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","sdmaster","資深會員","2008-05-30 22:22","#13","1","鳳山高雄縣立游泳池，
水質乾淨。
平日下午大池真正在游的不到10個人，
星期六、日下午人也不多，
一個人佔一個水道長泳是沒問題的。
真不知道公立游泳池一年要虧多少?"
"4390",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","TIGER181","一般會員","2008-06-06 20:50","#14","6495441","中山路五甲路口 捷運前鎮高中站 可達
允力休閒spa 很寬 25米道有7/8條 水質也不賴 五甲路肯德基旁可以看到  停車場很大"
"4391",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","雅痞","資深會員","2008-06-14 18:38","#15","40","

Proctor wrote:
大地潛水俱樂部}--其實是游泳池

請問一下大地的80元優惠券要怎麼拿到啊？
要用買的嗎？因為如果原價150的話有點貴…而且距離較遠
如果有80元優惠券那誘因還蠻大的，我就會想去…
請問這要怎麼拿到呢？"
"4392",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","Proctor","資深會員","2008-06-15 00:06","#16","253","附近的早餐店問看看!!
可以買份早餐在跟他們要80元的折價卷
有的早餐店很好心會給你折價卷"
"4393",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","雅痞","資深會員","2008-06-15 00:11","#17","40","早餐店…請問他晚上時段有開嗎？
我大概都只能晚上去耶~~"
"4394",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","pbwu","高級會員","2008-06-15 05:51","#18","6","我都去中油的游泳池
從小游到大
他有兩座一個是室內一個是室外
室內的好像要眷屬證才能進去
游泳池每個禮拜都會換水一次
室外的不用不過要錢
好久沒有去游了不太確定價錢
我記的是50元吧
如果你坐高捷紅線過R18油廠國小站就會看到了
室外的最深3.6公尺從池邊看下去都是深藍色的.....
從那邊跳水游泳不會KISS到地球表面唷..."
"4395",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","yattin","新進會員","2008-06-15 14:36","#19","6630176","還有在自由路以及重立路口
有間悠閒館健康世界  靠近新民國小
好像是跟藍色公路同一個體系
這裡面的設備個人覺得比大地跟長青村都還要棒
好幾年前念新莊高中時常會去
蒸氣室  烤箱  低溫紅外線烤箱那些就不用說了
他的SPA池也是我覺得空間跟設備比較大且多樣化的
不過優惠卷很不好拿是真的  全價也比較貴  (跟藍色公路一樣)
比較建議是去買優惠本比較划算
我現再都是如果跟朋友一聚會就去悠閒館
自己一個閒閒無聊就去大地或長青村(比較省)
三民高中旁邊那個焚化爐游泳池則是因為開放時間太少
所以去那邊都只有晨泳的時間  囧"
"4396",327,"可推高雄市不錯的游泳池嗎？","29","2008-05-21 16:19","雅痞","jackyjeter","高級會員","2008-06-16 20:44","#20","1","我去過大地
裡面的設施還不錯
定價我覺得稍微貴了點"
"4397",328,"我愛看路跑妹","9","2017-04-12 12:25","kk978978","kk978978","高級會員","2017-04-12 12:25","#1","180","我疑惑   為什麼
平常沒有運動習慣
討厭流汗的眉
會穿著美美緊身服
(有沒有""墊""不知道)
畫妝  穿絲襪  開懷的跑步
但我喜歡 .........."
"4398",328,"我愛看路跑妹","9","2017-04-12 12:25","kk978978","weiyu0909","資深會員","2017-04-12 13:05","#2","41","醉翁之意不在酒，妹妹的目的也不在運動...眾人目光焦點能在她身上就高興了。"
"4399",328,"我愛看路跑妹","9","2017-04-12 12:25","kk978978","bringme","進階會員","2017-04-12 13:42","#3","6","化妝基本的
但穿絲襪跑步???
kk978978 wrote:
我疑惑   為什麼...(恕刪)
"
"4400",328,"我愛看路跑妹","9","2017-04-12 12:25","kk978978","marchchen.tw","一般會員","2017-04-12 13:50","#4","63983072","

bringme wrote:
化妝基本的，但穿絲襪跑步？...(恕刪)

版大指的應該是緊身長褲，可以讓腿部曲線一覽無遺
我也喜歡看"
"4401",328,"我愛看路跑妹","9","2017-04-12 12:25","kk978978","kk978978","高級會員","2017-04-12 14:05","#5","180","圖  FB很多啊～
嘿~嘿~  緊身長褲
透膚的嗎？
我醉了   ^ ^"
"4402",328,"我愛看路跑妹","9","2017-04-12 12:25","kk978978","id104140alex","資深會員","2017-04-12 14:38","#6","27","是啊...路跑妹...流汗健康又性感!!
十大超人氣愛慢跑女明星排行榜！
http://dailyview.tw/Daily/2016/03/21"
"4403",328,"我愛看路跑妹","9","2017-04-12 12:25","kk978978","DOO 1201","高級會員","2017-04-12 15:05","#7","63984151","滿足吸睛，何必在乎流汗
kk978978 wrote:
我疑惑   為什麼...(恕刪)
"
"4404",328,"我愛看路跑妹","9","2017-04-12 12:25","kk978978","高級書僮","資深會員","2017-04-14 09:55","#8","117","是男人都愛看
kk978978 wrote:
我疑惑   為什麼...(恕刪)
"
"4405",328,"我愛看路跑妹","9","2017-04-12 12:25","kk978978","Julian.T","資深會員","2017-04-14 16:20","#9","10","我也愛看，像是200XXX系列的1206、1252之類的。
然後我也越來越喜歡去慢跑了，一個禮拜沒跑個三天心裡不快活。"
"4406",328,"我愛看路跑妹","9","2017-04-12 12:25","kk978978","marchchen.tw","一般會員","2017-04-20 13:03","#10","64080783","分享一下，運動筆記網站有每一場活動的賽事相簿，您可以慢慢看個夠 XD"
"4407",329,"面壁靜思.也是運動.","1","2017-04-19 18:35","老何2738","老何2738","資深會員","2017-04-19 18:35","#1","176","最近經常看到一位老婦人.獨自在公園圍牆站立許久.
好像被人罰站一般.在面壁思過的樣子.有點怪異.
我因為好奇.待在一旁也站立一會兒.
等了不久.那老婦人即轉身走到人行道.
我這才跟著走過去.好意詢問一下.發生什麼事.
老婦人微笑回說.這是在靜思運動.
讓心靈沉澱下來.緩慢呼吸.有益身心靈的健康.
我聽完之後.向老婦人致謝.即返身走回家了.
仔細想來.覺得這種運動的方式也不錯.
起碼省錢.不用去健身中心.花錢消費了."
"4408",329,"面壁靜思.也是運動.","1","2017-04-19 18:35","老何2738","0933","資深會員","2017-04-19 19:15","#2","93","好像達摩的樣子
看來高手在民間"
"4409",330,"十字韌帶重建 沾黏疑問","5","2017-04-09 16:15","eric21358611","eric21358611","新進會員","2017-04-09 16:15","#1","63945561","各位大大，請問十字韌帶重建後(4.5個月)還無法全蹲的原因有哪些呢?
重建後的沾黏是只有韌帶沾黏？
還是有其他部位也有沾黏呢？
之前角度訓練超過135度時醫生就說夠用，
不用刻意去訓練角度(當時約3個月)。
昨天早上要撿東西很自然就蹲下去，
當下很像用力折腳且角度很大，超痛…
後來暫時膝蓋可以活動的角度都變小，
伸直或是彎曲都會痛，
痛的部位比較靠近膝窩外側。
今天狀況有好轉，
可彎的角度有比昨天好，
但彎到一定角度還是會痛…
很怕是前十字韌帶又受傷QQ"
